TableName,FieldName,SubVersion,Type,SubType,SubSubType,Size,Units,SuperNumbatFieldName,WallabySubTable,ShortDescription,LongDescription,Required,Auto,IsInteresting,CSV,DisplayOrdinal,LabelDescription,Default,EditControlStyle,Validation,DefaultSourceTable,DefaultSourceField,ShortName,GeometryFieldCode,ExportName,ChoiceLookupObjectType,ChoiceLookupField,GridCellTypeClass,StructureOrdinal,DateTimeFormat,Precision,LocalOnly,ReadOnly,ChoiceOnly,ClearTextChoice,Fake,IgnoreZeroForLimits,JetOnlyBlob,SortOnAbsValue,IWLiveField,IWLiveReadOnlyField,GMRField,GMRRunTypes,IWLiveWQ,IWLivePrecedingProjection,IWLiveBalanceNet,RequiredForModeling,DefaultFlagAllowed,GISFlagAllowed,NodeFlagAllowed,AffectsDateStamp,StoresFileRef,CacheLevel,CanBeSetWhenScripting,ColumnWidthInGrid,PossiblyTVD,CreateFlagField,ErrorUpperLimit,ErrorLowerLimit,WarningUpperLimit,WarningLowerLimit,Choice,NotInTemplate,IsSWMMResult,IsIWResult,IsWQResult,USShortDescription,AustralianShortDescription,NewZealandShortDescription,USLongDescription,AustralianLongDescription,NewZealandLongDescription,USColumnWidthInGrid,AustralianColumnWidthInGrid,NewZealandColumnWidthInGrid
__IWR_Link,TOTALHEAD,0,Single,,,0,Z,,0,Total head,Total head,F,F,2,0,0,,,,VEL VEL * 0.050968 * DEPTH + @INVERT +,RPN,,TOTHEAD,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,TW,0,Single,,,0,CF,,0,TW,water temperature,F,F,1,0,0,TW,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Link,TWMAX,0,Single,,,0,CF,,0,Max TW,Maximum water temperature,F,F,1,0,0,Max TW,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Link,TWMIN,0,Single,,,0,CF,,0,Min TW,Minimum water temperature,F,F,1,0,0,Min TW,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Link,TYPE,0,Single,,,0,,,0,Link type,Link type,F,F,0,0,0,Link type,,,,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,UNNH3,0,Single,,,0,MCSI,,0,UNNH3,Unionized ammoniacal nitrogen,F,F,1,0,0,UNNH3,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Link,UPSTREAM_HEAD,0,Single,,,0,HEAD,,0,Upstream head,Upstream head,F,F,2,0,3,us head,,,,,,US_head,,upstream head,,,,0,,5,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,T,F,F,,,,,,,0,0,0
__IWR_Link,USEFUL_POWER,0,Single,,,0,Y,,0,Useful power,Useful power,F,F,2,0,7,useful power,,,,,,Power,,useful power,,,,0,,5,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,T,T,F,,,,,,,0,0,0
__IWR_Link,VARSPEED,0,Single,,,0,WN_AV,,0,Variable speed,Variable speed,F,F,1,0,0,Var speed,,,,,,,,VARSPEED,,,,0,,3,F,F,F,F,F,F,F,T,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VEL,0,Single,,,0,V,,0,Velocity,Velocity,F,F,1,0,0,Velocity,,,,,,,,VEL,,,,0,,3,F,F,F,F,F,F,F,T,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VELMAX,0,Single,,,0,V,,0,Velocity,Velocity,F,F,0,0,0,Velocity,,,,,VEL,,,,,,,0,,3,F,F,F,F,F,F,F,T,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VELOCITY,0,Single,,,0,V,,0,Velocity,Velocity,F,F,2,0,3,velocity,,,,,,Velocity,,velocity,,,,0,,5,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,T,T,F,,,,,,,0,0,0
__IWR_Link,VIB_ELEVATION,0,NOB,Single,,0,Z,,0,Variable bank level,Variable bank level,F,F,1,0,0,Var bank lev,,,,,,,,level,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VIB_OFFSET,0,NOB,Single,,0,L,,0,Variable bank offset,Variable bank offset,F,F,1,0,0,Var bank o/s,,,,,,,,offset,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VLB_ELEVATION,0,NOB,Single,,0,Z,,0,Variable bank level,Variable bank level,F,F,1,0,0,Var bank lev,,,,,,,,level,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VLB_OFFSET,0,NOB,Single,,0,L,,0,Variable bank offset,Variable bank offset,F,F,1,0,0,Var bank o/s,,,,,,,,offset,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VOLUME,0,Single,,,0,VO,,0,Volume,Volume,F,F,2,0,0,Volume,,,,,,,,VOLUME,,,,0,,1,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VRB_ELEVATION,0,NOB,Single,,0,Z,,0,Variable bank level,Variable bank level,F,F,1,0,0,Var bank lev,,,,,,,,level,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Link,VRB_OFFSET,0,NOB,Single,,0,L,,0,Variable bank offset,Variable bank offset,F,F,1,0,0,Var bank o/s,,,,,,,,offset,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,,,,,,F,F,T,F,,,,,,,0,0,0
__IWR_Node,__Unknown,0,Single,,,0,,,0,Unknown,Unknown,F,F,0,0,0,Unknown,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,10,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_Node,<OV>DO_SAT,0,Single,,,0,MCSI,,0,<OV> sat DO,<OV> concentration DO saturated,F,F,2,0,99,,,,,,,<OV>DO_SAT,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>IN<CFX><SFX>,3618,Single,,,0,CFS,,0,<OV> MF <CFX> <SFX>,<OV> mass inflow <CFX> <SFX>,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>IN<CFX>DIS,3618,Single,,,0,MFSI,,0,<OV> MF <CFX> dis,<OV> mass inflow <CFX> dissolved,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>IN<PPD>DET,1943,Single,,,0,MFSI,,0,<OV> MF <PPD> det,<OV> mass inflow <PPD> detrital,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>IN<PPP><SFX>,0,Single,,,0,MFSI,,0,<OV> MF <PPP> <SFX>,<OV> mass inflow <PPP> <SFX>,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>IN<PPP>DIS,0,Single,,,0,MFSI,,0,<OV> MF <PPP> dis,<OV> mass inflow <PPP> dissolved,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>IN<SFX>,0,Single,,,0,MFSI,,0,<OV> MF <SFX>,<OV> mass inflow <SFX>,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>INCOLDIS,0,Single,,,0,,,0,<OV> MF COL,<OV> mass inflow coliforms,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<CFX><SFX>,3618,Single,,,0,MCSI,,0,<OV> conc <CFX> <SFX>,<OV> concentration <CFX> <SFX>,F,F,2,0,99,,,,<OV>MC<SFX> <OV>PF<CFX><SFX> *,RPN,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<CFX>DIS,3618,Single,,,0,MCSI,,0,<OV> conc <CFX> dis,<OV> concentration <CFX> dissolved,F,F,2,0,99,,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<CFX>TOT,3618,Single,,,0,MCSI,,0,<OV> conc <CFX> tot,<OV> concentration <CFX> total,F,F,2,0,99,,,,<OV>MC<CFX>DIS ?<OV>MC<CFX>SF1 + ?<OV>MC<CFX>SF2 +,RPN,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,10,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<PPD>DET,1943,Single,,,0,MCSI,,0,<OV> conc <PPD> det,<OV> concentration <PPD> detrital,F,F,2,0,99,,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<PPP><SFX>,0,Single,,,0,MCSI,,0,<OV> conc <PPP> <SFX>,<OV> concentration <PPP> <SFX>,F,F,2,0,99,,,,<OV>MC<SFX> <OV>PF<PPP><SFX> *,RPN,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<PPP>DIS,0,Single,,,0,MCSI,,0,<OV> conc <PPP> dis,<OV> concentration <PPP> dissolved,F,F,2,0,99,,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<PPP>TOT,0,Single,,,0,MCSI,,0,<OV> conc <PPP> tot,<OV> concentration <PPP> total,F,F,2,0,99,,,,<OV>MC<PPP>DIS ?<OV>MC<PPP>SF1 + ?<OV>MC<PPP>SF2 +,RPN,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,10,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MC<SFX>,0,Single,,,0,MCSI,,0,<OV> conc <SFX>,<OV> concentration <SFX>,F,F,2,0,99,,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MCCOLDIS,0,Single,,,0,,,0,<OV> conc COL,<OV> coliforms,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MCCOLTOT,0,Single,,,0,,,0,<OV> conc COL tot,<OV> coliforms total,F,F,2,0,99,,,,<OV>MCCOLDIS ?<OV>MCCOLSF1 + ?<OV>MCCOLSF2 +,RPN,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,10,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>MCH2S,2019,Single,,,0,MCSI,,0,Conc H2S dis,Concentration H2S dissolved,F,F,1,0,0,Conc H2S dis,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>PF<CFX><SFX>,3618,Single,,,0,PF,,0,<OV> PF <CFX> <SFX>,<OV> potency factor <CFX> <SFX>,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>PF<PPP><SFX>,0,Single,,,0,PF,,0,<OV> PF <PPP> <SFX>,<OV> potency factor <PPP> <SFX>,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>PH,0,Single,,,0,,,0,<OV> pH,<OV> pH,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>PHMAX,0,Single,,,0,,,0,<OV> Max pH,<OV> maximum pH,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>PHMIN,0,Single,,,0,,,0,<OV> min pH,<OV> minimum pH,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<CFX>DWF,3618,Single,,,0,M,,0,<OV> mtot <CFX> DWF,<OV> total mass of <CFX> from DWF,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<CFX>PIN,3618,Single,,,0,M,,0,<OV> mtot <CFX> PIN,<OV> total mass of <CFX> from point inflows,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<PPD>DETPIN,1943,Single,,,0,M,,0,<OV> mtot <PPD> DETPIN,<OV> total mass of <PPD> from point inflows,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<PPP>DWF,0,Single,,,0,M,,0,<OV> mtot <PPP> DWF,<OV> total mass of <PPP> from DWF,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<PPP>PIN,0,Single,,,0,M,,0,<OV> mtot <PPP> PIN,<OV> total mass of <PPP> from point inflows,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<SFX>DWF,0,Single,,,0,M,,0,<OV> mtot <SFX> DWF,<OV> total mass of <SFX> from DWF,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM<SFX>PIN,0,Single,,,0,M,,0,<OV> Mtot<SFX> PIN,<OV> total mass of <SFX> from point inflows,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM1<CFX>,3618,Single,,,0,M,,0,<OV> mtot <CFX> @InitStart,<OV> total mass of <CFX> at start of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM1<PPD>DET,1965,Single,,,0,M,,0,<OV> mtot <PPD> det @InitStart,<OV> total mass of <PPD> det at start of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM1<PPP>,0,Single,,,0,M,,0,<OV> mtot <PPP> @InitStart,<OV> total mass of <PPP> at start of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM1<SFX>,0,Single,,,0,M,,0,<OV> mtot <SFX> @InitStart,<OV> total mass of <SFX> at start of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM1COL,0,Single,,,0,,,0,<OV> mtot COL @InitStart,<OV> total mass of coliforms at start of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM2<CFX>,3618,Single,,,0,M,,0,<OV> mtot <CFX> @InitEnd,<OV> total mass of <CFX> at end of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM2<PPD>DET,1965,Single,,,0,M,,0,<OV> mtot <PPD> det @InitEnd,<OV> total mass of <PPD> det at end of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM2<PPP>,0,Single,,,0,M,,0,<OV> mtot <PPP> @InitEnd,<OV> total mass of <PPP> at end of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM2<SFX>,0,Single,,,0,M,,0,<OV> mtot <SFX> @InitEnd,<OV> total mass of <SFX> at end of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM2COL,0,Single,,,0,,,0,<OV> mtot COL @InitEnd,<OV> total mass of coliforms at end of initialization,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM3<CFX>,3618,Single,,,0,M,,0,<OV> mtot <CFX> @SimEnd,<OV> total mass of <CFX> at end of simulation,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM3<PPD>DET,1965,Single,,,0,M,,0,<OV> mtot <PPD> det @SimEnd,<OV> total mass of <PPD> det at end of simulation,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM3<PPP>,0,Single,,,0,M,,0,<OV> mtot <PPP> @SimEnd,<OV> total mass of <PPP> at end of simulation,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM3<SFX>,0,Single,,,0,M,,0,<OV> mtot <SFX> @SimEnd,<OV> total mass of <SFX> at end of simulation,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TM3COL,0,Single,,,0,,,0,<OV> mtot COL @SimEnd,<OV> total mass of coliforms at end of simulation,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TMCOLDWF,0,Single,,,0,,,0,<OV> mtot COL DWF,<OV> total mass of coliforms from DWF,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TMCOLPIN,0,Single,,,0,,,0,<OV> mtot COL PIN,<OV> total mass of coliforms from point inflows,F,F,2,0,99,,,,,,,,,,,,,0,,2,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TW,0,Single,,,0,CF,,0,<OV> TW,<OV> water temperature,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TWMAX,0,Single,,,0,CF,,0,<OV> Max TW,<OV> maximum water temperature,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>TWMIN,0,Single,,,0,CF,,0,<OV> Min TW,<OV> Minimum water temperature,F,F,2,0,99,,,,,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,F,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,<OV>UNNH3,0,Single,,,0,MCSI,,0,<OV> UNNH3,<OV> Unionized ammoniacal nitrogen,F,F,2,0,99,,,,,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,T,T,,,,,,,0,0,0
__IWR_Node,CTWODFLOW,0,Single,,,0,Q,,0,Flow,Flow,F,F,2,0,0,Flow,,,,,,c2dFlow,,flow,,,,0,,5,F,F,F,F,F,F,F,T,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_Node,CTWODQCUM,0,Single,,,0,VO,,0,Cumulative flow,Cumulative flow,F,F,2,0,0,cum flow,,,,,,c2dQcum,,qcum,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_Node,DEPNOD,0,Single,,,0,Z,,0,Level,Level,F,F,2,0,0,level,,,,,,,,level,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_Node,DEPTH,0,Single,,,0,Y,,0,Depth,Water depth,F,F,2,0,1,depth,,,,,,Depth,,depth,,,,0,,5,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,T,T,F,,,,,,,0,0,0
