TableName,FieldName,SubVersion,Type,SubType,SubSubType,Size,Units,SuperNumbatFieldName,WallabySubTable,ShortDescription,LongDescription,Required,Auto,IsInteresting,CSV,DisplayOrdinal,LabelDescription,Default,EditControlStyle,Validation,DefaultSourceTable,DefaultSourceField,ShortName,GeometryFieldCode,ExportName,ChoiceLookupObjectType,ChoiceLookupField,GridCellTypeClass,StructureOrdinal,DateTimeFormat,Precision,LocalOnly,ReadOnly,ChoiceOnly,ClearTextChoice,Fake,IgnoreZeroForLimits,JetOnlyBlob,SortOnAbsValue,IWLiveField,IWLiveReadOnlyField,GMRField,GMRRunTypes,IWLiveWQ,IWLivePrecedingProjection,IWLiveBalanceNet,RequiredForModeling,DefaultFlagAllowed,GISFlagAllowed,NodeFlagAllowed,AffectsDateStamp,StoresFileRef,CacheLevel,CanBeSetWhenScripting,ColumnWidthInGrid,PossiblyTVD,CreateFlagField,ErrorUpperLimit,ErrorLowerLimit,WarningUpperLimit,WarningLowerLimit,Choice,NotInTemplate,IsSWMMResult,IsIWResult,IsWQResult,USShortDescription,AustralianShortDescription,NewZealandShortDescription,USLongDescription,AustralianLongDescription,NewZealandLongDescription,USColumnWidthInGrid,AustralianColumnWidthInGrid,NewZealandColumnWidthInGrid
ge_tree_object,user_number_2,0,Double,,,0,,,2,User Number 2,User Number 2,F,F,1,1,150,User No. 2,,,,,,UN2,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_2_flag,0,Text,,,4,,,2,User Number 2 Flag,User Number 2 Flag,F,F,1,1,9,UN2F,,,,,,zUN2,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_3,0,Double,,,0,,,2,User Number 3,User Number 3,F,F,1,1,150,User No. 3,,,,,,UN3,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_3_flag,0,Text,,,4,,,2,User Number 3 Flag,User Number 3 Flag,F,F,1,1,9,UN3F,,,,,,zUN3,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_4,0,Double,,,0,,,2,User Number 4,User Number 4,F,F,1,1,150,User No. 4,,,,,,UN4,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_4_flag,0,Text,,,4,,,2,User Number 4 Flag,User Number 4 Flag,F,F,1,1,9,UN4F,,,,,,zUN4,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_5,0,Double,,,0,,,2,User Number 5,User Number 5,F,F,1,1,150,User No. 5,,,,,,UN5,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_5_flag,0,Text,,,4,,,2,User Number 5 Flag,User Number 5 Flag,F,F,1,1,9,UN5F,,,,,,zUN5,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_6,836,Double,,,0,,,2,User Number 6,User Number 6,F,F,1,1,150,User No. 6,,,,,,UN6,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_7,836,Double,,,0,,,2,User Number 7,User Number 7,F,F,1,1,150,User No. 7,,,,,,UN7,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
